Mesh_area,Open_year,Familymart_Entry,LAWSON_Entry,Familymart_existed,LAWSON_existed,pop,n_employee,super_count,F_count,L_count
392777273,2017,0,0,1,0,870,1352,1,1,0
392777273,2018,0,0,1,0,870,1352,1,1,0
392777281,2011,0,0,0,0,1451,31,3,1,0
392777281,2012,0,0,0,0,1451,500,3,1,0
392777281,2013,1,0,0,0,1451,500,3,1,0
392777281,2014,0,0,1,0,1451,500,3,1,0
392777281,2015,0,0,1,0,1395,500,3,1,0
392777281,2016,0,0,1,0,1395,685,3,1,0
392777281,2017,0,0,1,0,1395,685,3,1,0
392777281,2018,0,0,1,0,1395,685,3,1,0
392777282,2011,0,0,0,0,956,31,0,0,1
392777282,2012,0,0,0,0,956,186,0,0,1
392777282,2013,0,0,0,0,956,186,0,0,1
392777282,2014,0,1,0,0,956,186,0,0,1
392777282,2015,0,0,0,1,984,186,0,0,1
392777282,2016,0,0,0,1,984,217,0,0,1
392777282,2017,0,0,0,1,984,217,0,0,1
392777282,2018,0,0,0,1,984,217,0,0,1
392777292,2011,0,0,0,0,1913,31,2,1,0
392777292,2012,0,0,0,0,1913,327,2,1,0
392777292,2013,0,0,0,0,1913,327,2,1,0
392777292,2014,0,0,0,0,1913,327,2,1,0
392777292,2015,0,0,0,0,1785,327,2,1,0
392777292,2016,1,0,0,0,1785,314,2,1,0
392777292,2017,0,0,1,0,1785,314,2,1,0
392777292,2018,0,0,1,0,1785,314,2,1,0
392777604,2011,0,0,0,0,26,10,0,0,1
392777604,2012,0,0,0,0,26,60,0,0,1
392777604,2013,0,1,0,0,26,60,0,0,1
392777604,2014,0,0,0,1,26,60,0,0,1
392777604,2015,0,0,0,1,24,60,0,0,1
392777604,2016,0,0,0,1,24,27,0,0,1
392777604,2017,0,0,0,1,24,27,0,0,1
392777604,2018,0,0,0,1,24,27,0,0,1
392777834,2011,0,0,0,0,31,10,0,0,1
392777834,2012,0,0,0,0,31,3,0,0,1
392777834,2013,0,0,0,0,31,3,0,0,1
392777834,2014,0,0,0,0,31,3,0,0,1
392777834,2015,0,0,0,0,27,3,0,0,1
392777834,2016,0,0,0,0,27,2,0,0,1
392777834,2017,0,1,0,0,27,2,0,0,1
392777834,2018,0,0,0,1,27,2,0,0,1
392860214,2011,0,0,0,0,294,31,0,0,1
392860214,2012,0,0,0,0,294,192,0,0,1
392860214,2013,0,0,0,0,294,192,0,0,1
392860214,2014,0,1,0,0,294,192,0,0,1
392860214,2015,0,0,0,1,262,192,0,0,1
392860214,2016,0,0,0,1,262,297,0,0,1
392860214,2017,0,0,0,1,262,297,0,0,1
392860214,2018,0,0,0,1,262,297,0,0,1
392870304,2011,0,0,0,0,447,31,1,1,0
392870304,2012,0,0,0,0,447,192,1,1,0
392870304,2013,0,0,0,0,447,192,1,1,0
392870304,2014,0,0,0,0,447,192,1,1,0
392870304,2015,0,0,0,0,465,192,1,1,0
392870304,2016,1,0,0,0,465,224,1,1,0
392870304,2017,0,0,1,0,465,224,1,1,0
392870304,2018,0,0,1,0,465,224,1,1,0
402706512,2011,0,0,1,0,25,10,1,1,0
402706512,2012,0,0,1,0,25,10,1,1,0
402706512,2013,0,0,1,0,25,10,1,1,0
402706512,2014,0,0,1,0,25,10,1,1,0
402706512,2015,0,0,1,0,24,10,1,1,0
402706512,2016,1,0,1,0,24,10,1,1,0
402706512,2017,0,0,2,0,24,10,1,1,0
402706512,2018,0,0,2,0,24,10,1,1,0
402707082,2011,0,0,0,0,67,10,1,0,1
402707082,2012,0,0,0,0,67,10,1,0,1
402707082,2013,0,0,0,0,67,10,1,0,1
402707082,2014,0,1,0,0,67,10,1,0,1
402707082,2015,0,0,0,1,67,10,1,0,1
402707082,2016,0,0,0,1,67,10,1,0,1
402707082,2017,0,0,0,1,67,10,1,0,1
402707082,2018,0,0,0,1,67,10,1,0,1
402707261,2011,0,0,0,0,41,10,0,1,0
402707261,2012,0,0,0,0,41,31,0,1,0
402707261,2013,0,0,0,0,41,31,0,1,0
402707261,2014,0,0,0,0,41,31,0,1,0
402707261,2015,0,0,0,0,39,31,0,1,0
402707261,2016,1,0,0,0,39,43,0,1,0
402707261,2017,0,0,1,0,39,43,0,1,0
402707261,2018,0,0,1,0,39,43,0,1,0
402707324,2011,0,0,0,0,115,10,0,0,1
402707324,2012,0,0,0,0,115,9,0,0,1
402707324,2013,0,0,0,0,115,9,0,0,1
402707324,2014,0,0,0,0,115,9,0,0,1
402707324,2015,0,0,0,0,103,9,0,0,1
402707324,2016,0,0,0,0,103,11,0,0,1
402707324,2017,0,1,0,0,103,11,0,0,1
402707324,2018,0,0,0,1,103,11,0,0,1
402707402,2011,0,0,0,0,104,10,0,0,1
402707402,2012,0,0,0,0,104,12,0,0,1
402707402,2013,0,0,0,0,104,12,0,0,1
402707402,2014,0,0,0,0,104,12,0,0,1
402707402,2015,0,1,0,0,103,12,0,0,1
402707402,2016,0,0,0,1,103,17,0,0,1
402707402,2017,0,0,0,1,103,17,0,0,1
402707402,2018,0,0,0,1,103,17,0,0,1
